t_s,TimeUS,mode,armed,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14
78.072,604436953,19,1,1500,1500,2010,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
78.112,604477142,19,1,1500,1500,2010,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
78.152,604517245,19,1,1500,1500,2010,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
78.192,604557317,19,1,1500,1500,2010,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
78.232,604596938,19,1,1500,1500,2010,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
78.272,604637124,19,1,1500,1500,2010,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
78.312,604677119,19,1,1500,1500,2010,1505,2000,2000,1500,1500,999,999,2000,2000,880,880
78.352,604717181,19,1,1500,1500,2010,1504,2000,2000,1500,1500,999,999,2000,2000,880,880
78.392,604757011,19,1,1500,1500,2010,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
78.432,604796842,19,1,1500,1500,2010,1504,2000,2000,1500,1500,999,999,2000,2000,880,880
78.472,604837096,19,1,1500,1500,2010,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
78.512,604876995,19,1,1500,1500,2010,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
78.551,604916774,19,1,1500,1500,2010,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
78.592,604957254,19,1,1500,1500,2010,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
78.632,604997066,19,1,1500,1500,2010,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
78.672,605036797,19,1,1500,1500,2010,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
78.712,605076852,19,1,1500,1500,2010,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
78.752,605117206,19,1,1500,1500,2010,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
78.792,605156934,19,1,1500,1500,2010,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
78.832,605197145,19,1,1500,1500,2010,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
78.872,605237095,19,1,1500,1500,2010,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
78.912,605277079,19,1,1500,1500,2010,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
78.952,605316876,19,1,1500,1500,2010,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
78.992,605356948,19,1,1500,1500,2010,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
79.032,605397096,19,1,1500,1500,2010,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
79.072,605436853,19,1,1500,1500,2010,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
79.112,605476841,19,1,1500,1500,2010,1508,2000,2000,1500,1500,999,999,2000,2000,880,880
79.152,605517124,19,1,1500,1500,2010,1507,2000,2000,1500,1500,999,999,2000,2000,880,880
79.192,605556951,19,1,1500,1500,2010,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
79.232,605596812,19,1,1500,1500,2010,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
79.272,605637046,19,1,1500,1500,2010,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
79.311,605676697,19,1,1500,1500,2010,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
79.351,605716774,19,1,1500,1500,2010,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
79.392,605757121,19,1,1500,1500,2010,1507,2000,2000,1500,1500,999,999,2000,2000,880,880
79.432,605797102,19,1,1500,1500,2010,1513,2000,2000,1500,1500,999,999,2000,2000,880,880
79.472,605837008,19,1,1500,1500,2010,1512,2000,2000,1500,1500,999,999,2000,2000,880,880
79.512,605877358,19,1,1500,1500,2010,1505,2000,2000,1500,1500,999,999,2000,2000,880,880
79.552,605917102,19,1,1500,1500,2010,1505,2000,2000,1500,1500,999,999,2000,2000,880,880
79.592,605957189,19,1,1500,1500,2010,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
79.632,605997202,19,1,1500,1500,2010,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
79.672,606036969,19,1,1500,1500,2010,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
79.711,606076745,19,1,1500,1500,2010,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
79.752,606116857,19,1,1500,1500,2010,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
